Name,Category,Severity,Resource Display Name,Resource Path,Resource Type
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9da6de9faf7685d1b518587ae73f1e5d,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/me-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9e662c4d745b821fdfbb49e679a4230d,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/me-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9f06ead8635e54c587bf9d30897e15b9,OPEN_RDP_PORT,2,my-vpc-allow-rdp,//compute.googleapis.com/projects/agentic-9999/global/firewalls/my-vpc-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9f2c17fcf89b1d11788154a756f12edf,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-east2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9f34ee511eaa4a26e5cf90ca02f78803,OPEN_SMTP_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a04cb6357f3887676eb973498496b67d,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-north1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a142371278750423123ce6394d7c6590,OPEN_MYSQL_PORT,2,allow-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a15669958689f4e2375c07a152c65d7f,AUDIT_LOGGING_DISABLED,4,1037904964071,//cloudresourcemanager.googleapis.com/projects/1037904964071,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a16766ada9d7f00e8a1515d356a5cd32,OPEN_FIREWALL,2,allow-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a1915537e76b5aae5d3634cdddfc2378,INSTANCE_OS_LOGIN_DISABLED,3,db-vm,//compute.googleapis.com/projects/load-balancer-service-project/zones/europe-west1-d/instances/db-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a277e810ac0a3825beff158040a86789,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/northamerica-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a296d3a2ff50d8b19d7c024e14a22e49,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/me-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a3694cc0d03f2be68b1074b9327401d6,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a3fc78271642dc690f6c29ef38d3a3af,OPEN_SSH_PORT,2,service-project-vpc-allow-ssh,//compute.googleapis.com/projects/load-balancer-service-project/global/firewalls/service-project-vpc-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a46f87977407e7670d302a0915d27f00,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-west10/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a48d8182d57dabf6aa57459936edd3c7,FLOW_LOGS_DISABLED,4,subnet-us,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-central1/subnetworks/subnet-us,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a6b3e3f6f3a4b69526121a33fc3f0511,COMPUTE_PROJECT_WIDE_SSH_KEYS_ALLOWED,3,linux-test,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-f/instances/linux-test,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a730380b4291b67905f1f3f91d17bdeb,PUBLIC_IP_ADDRESS,2,linux-vm,//compute.googleapis.com/projects/agentic-9999/zones/us-central1-c/instances/linux-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a7aa761a3aa67f24c3a388a89fff1f62,PUBLIC_IP_ADDRESS,2,vm-asia,//compute.googleapis.com/projects/load-balancer-service-project/zones/asia-south1-c/instances/vm-asia,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a886757de75d13cb8e94bf8ff9e3b468,ROUTE_NOT_MONITORED,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a93ef0856c22daf41a533c6a4a24f878,OPEN_SSH_PORT,2,default-allow-ssh,//compute.googleapis.com/projects/agentic-9999/global/firewalls/default-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a941289fb948647130559ce102a08661,OPEN_FTP_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a942dbd9037f374eb87a3f124cc7b689,ROUTE_NOT_MONITORED,4,482298122994,//cloudresourcemanager.googleapis.com/projects/482298122994,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a9a21bde5e31f67e65a6c358f9a76066,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-northeast3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/a9e147f0efdbd695594a263dbb31d901,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-west2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/aa956bb387166dbf360d1efba742e6cd,FIREWALL_RULE_LOGGING_DISABLED,3,traffic-from-any,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/traffic-from-any,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/aaad5858dd6c294157184957a7caf805,OPEN_NETBIOS_PORT,2,traffic-from-any,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/traffic-from-any,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ab2b6a67ee6fa71227ef364e1301a2fa,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-southeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/aba0b1f43ba1a908a3b14e5373117b16,FIREWALL_RULE_LOGGING_DISABLED,3,test-vpc-allow-https,//compute.googleapis.com/projects/agentic-9999/global/firewalls/test-vpc-allow-https,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ac01c52e917315ed3ad5280ded0fe2a9,PRIMITIVE_ROLES_USED,3,459835007557,//cloudresourcemanager.googleapis.com/projects/459835007557,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ac7bd641ad3cd517a432dbc514ae56b0,AUDIT_LOGGING_DISABLED,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ad59118d89ba9e43fb62a5beefdbce53,PUBLIC_IP_ADDRESS,2,test-vm,//compute.googleapis.com/projects/load-balancer-host-project/zones/us-central1-c/instances/test-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ad98919038f8737e184d4d6840903e66,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-west12/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ada870243bf4e272f331e042e41a2df7,OS_LOGIN_DISABLED,3,agentic-9999,//compute.googleapis.com/projects/agentic-9999,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/adc39d0c70926897501204f574e21de2,AUDIT_CONFIG_NOT_MONITORED,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ae0cc0895f8edc45cfc178b6e8e30d92,CUSTOM_ROLE_NOT_MONITORED,4,751615041559,//cloudresourcemanager.googleapis.com/projects/751615041559,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ae32490f8a22cb1cbecb3b0effd2d8d9,OPEN_ORACLEDB_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ae9d6d5bcc1e97e4788374b9736a6dd4,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-west2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/aec8aa681dd08f54a12145f04915de60,OPEN_MONGODB_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/afe62f867cee1b13c9ccd8131e6ef61f,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-west2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b0e327ca0a1b60f1c08fd8d3365185bd,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-west10/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b20098525c7932147f4c7ffb83e6dabf,DEFAULT_SERVICE_ACCOUNT_USED,3,lb-mig-8h63,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-c/instances/lb-mig-8h63,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b2117db9d9589be8a38b313933083647,DEFAULT_NETWORK,3,default,//compute.googleapis.com/projects/agentic-9999/global/networks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b2573a860aded685abe260aade999336,OPEN_MEMCACHED_PORT,2,allow-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b2b052897480fc5b8e9b5c3797ed5510,CUSTOM_ROLE_NOT_MONITORED,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b2cb258307d5360483d636d020b710c2,OPEN_CISCOSECURE_WEBSM_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b305364500074cfd0fbeaa87f04a5fd4,OPEN_RDP_PORT,2,traffic-from-any,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/traffic-from-any,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b336f555c004710df750a9911cff5386,INSTANCE_OS_LOGIN_DISABLED,3,vm-asia,//compute.googleapis.com/projects/load-balancer-service-project/zones/asia-south1-c/instances/vm-asia,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b3a9de9428e3eee4e63cd3b4676ca777,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-west4/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b3f9419a61f4c248724bf5684152660e,OPEN_SSH_PORT,2,default-allow-ssh,//compute.googleapis.com/projects/ssc-project-999/global/firewalls/default-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b4ade0aec97e72e54bc9290a362cd38d,DNS_LOGGING_DISABLED,3,lb-network,//compute.googleapis.com/projects/load-balancer-host-project/global/networks/lb-network,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b5c04a7483c27e1d929486627281a979,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/southamerica-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b61de1946a68baa7ce0f7fe73ef9a5fc,COMPUTE_SECURE_BOOT_DISABLED,3,ssc-vm,//compute.googleapis.com/projects/ssc-project-999/zones/asia-south1-c/instances/ssc-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b647014a762a9819521d502816078285,OPEN_HTTP_PORT,2,lb-firewall,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/lb-firewall,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b6530052dc42d47c340780bc5c31184a,OPEN_CASSANDRA_PORT,2,traffic-from-any,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/traffic-from-any,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b65847b09fe27394b1bad052234d9923,BINARY_AUTHORIZATION_DISABLED,3,cluster1,//container.googleapis.com/projects/load-balancer-host-project/locations/us-central1/clusters/cluster1,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b6f20741a3643fe0f04a6549a292007e,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/africa-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b7389c475566081d5a95deafe1593c5d,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-west2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b7d17c0b5be6c41faa267fe5bdde6c6d,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-west3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b82b66b63cfc591c9293106eb9ea77f8,BUCKET_IAM_NOT_MONITORED,4,298108061330,//cloudresourcemanager.googleapis.com/projects/298108061330,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b883a2055c0cc01c5300c420e0b8931b,DEFAULT_SERVICE_ACCOUNT_USED,3,linux-test,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-f/instances/linux-test,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b8969eddfd0de8118b4aecd6541e8c88,COMPUTE_SECURE_BOOT_DISABLED,3,lb-mig-8h63,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-c/instances/lb-mig-8h63,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b8bc088a53d6bda854077562baa34319,AUDIT_CONFIG_NOT_MONITORED,4,1037904964071,//cloudresourcemanager.googleapis.com/projects/1037904964071,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b8d7b46efbe10e7710cf75846be4844e,WEAK_SSL_POLICY,3,cross-ref-https-proxy,//compute.googleapis.com/projects/loadbalancer-service-project-2/global/targetHttpsProxies/cross-ref-https-proxy,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/b9b058ae980188abb93041552e433235,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/northamerica-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ba5e36d6531dd4f837881c419c3cb54d,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-north2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ba97864e69548402268ac638fa48d3c7,OPEN_SMTP_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/be63ecdf7132182be92c7bd5e8c587d8,BUCKET_IAM_NOT_MONITORED,4,1037904964071,//cloudresourcemanager.googleapis.com/projects/1037904964071,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/be7ebff9b2001301bdeb1aeeb50a89ff,OPEN_ORACLEDB_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/bea2a2ded666aa0daa1229039dec5b03,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/bf37d4e95dd448dcd930bb72bed284e9,DEFAULT_SERVICE_ACCOUNT_USED,3,instance-5,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-c/instances/instance-5,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/bfb1d0c10f835c71e7361fc3dae76c4b,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/northamerica-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/bfbeebbb0383e70c99974e15e335ec15,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-southeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/bfff3a9d518c0ea235e7dbc7d6ed8f19,COMPUTE_PROJECT_WIDE_SSH_KEYS_ALLOWED,3,vm-asia,//compute.googleapis.com/projects/load-balancer-service-project/zones/asia-south1-c/instances/vm-asia,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c0177129def8cae9bef9542e0addec76,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/asia-northeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c0ad05321a47b11c431d7d6692b7694b,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/australia-southeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c0d8e29b16153ad81a10b49eef4012f0,BUCKET_LOGGING_DISABLED,4,bikram1-next-demo-store,//storage.googleapis.com/bikram1-next-demo-store,Other
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c1299459380c42ed6c4997cfe9097eca,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c13c8962f2d8de2ab60e6f73cc116392,OPEN_CASSANDRA_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c16c209259e93e47587dbaaf3b81c42a,OPEN_FIREWALL,2,lb-firewall,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/lb-firewall,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c1820dfead518a298452d0b393af382c,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/asia-northeast3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c19282b4a3aa48dd352489091f14cbda,OPEN_RDP_PORT,2,default-allow-rdp,//compute.googleapis.com/projects/agentic-9999/global/firewalls/default-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c1b80f18048de3c9619ed2dbc2fde5d7,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/southamerica-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c1bc7175d7e01859dc1e6cdbe9ae1b50,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c1cb89c7cafaa82cbf072e3fb534c22e,OWNER_NOT_MONITORED,4,482298122994,//cloudresourcemanager.googleapis.com/projects/482298122994,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c2adc1cce2fe33929e74b5c69fdaefed,FIREWALL_RULE_LOGGING_DISABLED,3,service-project-vpc-allow-rdp,//compute.googleapis.com/projects/load-balancer-service-project/global/firewalls/service-project-vpc-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c36096e54bd403d4308f2c3848b90363,PRIVATE_GOOGLE_ACCESS_DISABLED,4,subnet-asia,//compute.googleapis.com/projects/ssc-project-999/regions/asia-south1/subnetworks/subnet-asia,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c488ff5054721f74cbb5bf69f942e47b,AUDIT_LOGGING_DISABLED,4,459835007557,//cloudresourcemanager.googleapis.com/projects/459835007557,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c49569dcbe21c015118d3c40a806bcdd,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/asia-northeast3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c5aa44dcc5fb1ee37032ce57e0f39434,OPEN_REDIS_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c5b7c8ecc13dd32e04fa6bf6f624a69d,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-central2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c5ec6e0176da8f27b53ca2d2bef88e4b,CUSTOM_ROLE_NOT_MONITORED,4,1056245351413,//cloudresourcemanager.googleapis.com/projects/1056245351413,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c771c7380b1e144a7239bda16e427628,OPEN_LDAP_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c773508b972cf740bff45812303ee3ba,PUBLIC_IP_ADDRESS,2,rhel-vm,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-f/instances/rhel-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c7db93aa91ed1f0b27b2e1352eb93b7a,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/me-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c7f3bbddae6a48e34b9f6f7d94bd3478,OPEN_HTTP_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c819bda2f9da6bbf765de71ba1d14b90,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-south2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c8276f201c168a4a05833b7bf92cee29,DEFAULT_SERVICE_ACCOUNT_USED,3,vm-asia,//compute.googleapis.com/projects/load-balancer-service-project/zones/asia-south1-c/instances/vm-asia,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c82e39757601ca4e36fda66f3b0aecc8,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c865f913a1d3a236d64f60ed03ad1c3c,FIREWALL_RULE_LOGGING_DISABLED,3,my-vpc-allow-rdp,//compute.googleapis.com/projects/agentic-9999/global/firewalls/my-vpc-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c877e7228331fd67f74fafed74c85c01,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-east4/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c8e7a78e95c7c934a200b3a3bb3e4d30,DEFAULT_NETWORK,3,default,//compute.googleapis.com/projects/ssc-project-999/global/networks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c900532493ac98938b6b7097fac3e389,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/c9c31cacc5433389a78be8b3e229dec7,COMPUTE_PROJECT_WIDE_SSH_KEYS_ALLOWED,3,lb-mig-8h63,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-c/instances/lb-mig-8h63,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ca22ebf52df17a4378827c9c0a66bc44,OPEN_SSH_PORT,2,test-vpc-allow-ssh,//compute.googleapis.com/projects/agentic-9999/global/firewalls/test-vpc-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ca6516f4c3bd0373f426f87a81b48571,FIREWALL_NOT_MONITORED,4,482298122994,//cloudresourcemanager.googleapis.com/projects/482298122994,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/ca7828cea55d8d619e7e546d1f275e95,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-southeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/caf34cf9b84fd35a838495d47382e41e,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-northeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cb163da849d053e458f4e3e182c168f9,FLOW_LOGS_DISABLED,4,subnet-us,//compute.googleapis.com/projects/agentic-9999/regions/us-central1/subnetworks/subnet-us,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cb1a7678e2018419ed6c8ae55d3901c2,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cb1b24f06ca36c680fe7b8359deaf453,PUBLIC_IP_ADDRESS,2,db-vm,//compute.googleapis.com/projects/load-balancer-service-project/zones/europe-west1-d/instances/db-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cb3e6681b4fab8598da1d09dfef487ea,INSTANCE_OS_LOGIN_DISABLED,3,test-vm,//compute.googleapis.com/projects/load-balancer-host-project/zones/us-central1-c/instances/test-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cc0050bda31f11d3ac96fe0ca4e4f255,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-central2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cc5107394c388e6423e130f0d09d1302,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west9/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cca0df508e2a1012d8cf8053b82a5931,OS_LOGIN_DISABLED,3,load-balancer-service-project,//compute.googleapis.com/projects/load-balancer-service-project,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cccfe6aa667c396d6a098c33c9aa80c5,FIREWALL_NOT_MONITORED,4,459835007557,//cloudresourcemanager.googleapis.com/projects/459835007557,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cd6176856c8a12f5f4840155fb1637eb,AUDIT_LOGGING_DISABLED,4,742653001909,//cloudresourcemanager.googleapis.com/organizations/742653001909,Other
organizations/742653001909/sources/3344967813459848552/locations/global/findings/cdedc53c6b33e85d52a894a994d7d621,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-north1/subnetworks/default,Project
